postal code,latitude,longitude
94538,+37.5013676,-121.9567530
94539,+37.5169087,-121.9117666
94541,+37.6739447,-122.0848208
48825,+42.7276040,-084.4814203
40336,+37.6829776,-083.9909522
60083,+42.4362765,-087.9417516
40337,+37.9423429,-083.8546446
17747,+41.0325782,-077.3317574
29693,+34.6443935,-083.1524371
29696,+34.7811217,-083.0084617
48819,+42.5473958,-084.2809939
39571,+30.4200665,-089.2750429
42461,+37.7973972,-087.8892159
95953,+39.2590224,-121.7768256
95954,+39.8846537,-121.5867885
95955,+39.2945158,-122.2017152
95956,+39.8382880,-121.1342345
95957,+39.0609213,-121.8271551
95959,+39.3478111,-120.9187284
95960,+39.4032165,-121.0344858
95961,+39.0403045,-121.5604837
95962,+39.3447901,-121.2645551
95963,+39.7363084,-122.2593382
95965,+39.5939448,-121.5813626
95966,+39.4753603,-121.4141104
30475,+32.2246978,-082.3685938
30477,+32.8615246,-082.4015820
39572,+30.2513035,-089.6010198
42462,+37.7439816,-087.8017184
37363,+35.1156877,-085.0638035
37365,+35.3825297,-085.5597422
23085,+37.7154567,-076.8319889
43777,+39.8187328,-082.1138678
43778,+39.9992895,-081.3788621
49946,+46.7208942,-088.3215922
43779,+39.8195698,-081.4277660
23086,+37.6685728,-077.0544136
49947,+46.3854174,-089.6163563
43780,+39.9086712,-081.4379538
42463,+37.4726196,-087.8694519
48820,+42.8639131,-084.5922960
42464,+37.1812528,-087.3561589
23089,+37.4557955,-076.9035007
43782,+39.6217952,-082.2124666
23091,+37.6509583,-076.7990176
49948,+46.7111754,-089.0200146
56080,+44.0804377,-093.8544189
56081,+43.9910886,-094.6293479
56082,+44.3572867,-094.0369650
48821,+42.6411710,-084.6474172
72020,+35.4720338,-091.4701448
48822,+42.8352789,-084.7631278
39573,+30.7309966,-089.0933975
42501,+37.0561927,-084.4509023
39574,+30.6101324,-089.0917665
48823,+42.7640506,-084.4599382
39576,+30.2900816,-089.3832781
42503,+37.1649600,-084.5193992
42516,+37.2220486,-084.7861210
42518,+36.9423696,-084.6326462
48827,+42.5093186,-084.6604397
42519,+36.9553066,-084.5350398
39577,+30.9047292,-089.0864879
48829,+43.3982054,-085.0153780
42528,+37.1818017,-085.0233680
73446,+34.0895923,-096.7777985
73447,+34.2472525,-096.8534496
42533,+37.0721946,-084.5923547
53537,+42.6723955,-089.2105063
61858,+40.1342579,-087.7618765
72021,+34.8455402,-091.2174789
84532,+38.5267167,-109.5486432
84533,+37.5648878,-110.4431213
72022,+34.6074582,-092.4885442
73448,+33.9483117,-097.1061444
73449,+34.0086887,-096.5441193
48831,+43.0962186,-084.3724876
53540,+43.2292617,-090.2849151
61864,+39.9750645,-088.1527230
48832,+43.4118826,-084.7765816
39581,+30.3571008,-088.4893234
48834,+43.1325854,-085.0321140
42539,+37.3090818,-084.9509784
42541,+37.3588837,-084.7943428
48835,+43.0249034,-084.7490569
48836,+42.6693193,-084.0765833
42544,+37.0299484,-084.8151249
42553,+37.1562375,-084.6975837
42565,+37.1589756,-084.8892762
95916,+39.6655389,-121.3519555
95917,+39.4096859,-121.7566527
95918,+39.3012294,-121.3379292
95919,+39.4328816,-121.2611427
95920,+39.4497945,-121.9363724
95922,+39.4882862,-121.0668511
95923,+40.1337280,-121.0926933
95925,+39.4841083,-121.1926490
53541,+42.5661403,-090.0293616
61865,+40.3049246,-087.8024644
53543,+43.0575679,-090.3454599
95926,+39.7456276,-121.8438340
95928,+39.6857096,-121.8440838
95930,+39.5468871,-121.1762149
95932,+39.2664692,-121.9786035
95934,+40.0600999,-120.9079574
95935,+39.3793437,-121.1922610
95936,+39.6053832,-120.8110130
95937,+38.8852443,-121.9990391
95938,+39.6047133,-121.7952880
95939,+39.5719825,-122.5808268
95941,+39.5163136,-121.2509345
95942,+40.0194500,-121.5666350
95943,+39.5848072,-122.0322971
95944,+39.4952660,-120.9438112
95945,+39.1963867,-120.9722894
95946,+39.2155858,-121.2032398
95947,+40.1745661,-120.8197556
95948,+39.3392635,-121.7707851
95949,+39.0992301,-121.1388483
95950,+39.0434473,-121.9180988
95951,+39.7225122,-122.0044327
33605,+27.9511221,-082.4296797
37362,+35.0312824,-084.6808561
33606,+27.9174523,-082.4522793
23092,+37.6067689,-076.5147485
43783,+39.8044787,-082.2785793
43786,+39.7104644,-081.2770122
49950,+47.3863327,-088.1337037
49952,+46.7013624,-088.7849452
43787,+39.5239636,-081.8018220
53544,+42.8775596,-089.9056628
61866,+40.3125868,-088.1545487
53545,+42.7387372,-089.0402224
61870,+39.8975493,-087.6183889
73450,+34.2634317,-096.5332341
72023,+34.9642669,-092.0636518
73453,+34.0409834,-097.2322624
30501,+34.3190720,-083.8143933
30504,+34.2719893,-083.8910257
30506,+34.3469468,-083.8955955
30507,+34.2475016,-083.7738500
30510,+34.4448553,-083.5707006
30511,+34.4496975,-083.4866718
30512,+34.8567531,-083.9679983
30513,+34.8210425,-084.3223833
30516,+34.3809132,-083.0306965
61859,+40.1504277,-087.9629048
61862,+40.3060274,-087.9586058
61863,+39.9052548,-088.2784716
53538,+42.9200441,-088.8571439
73460,+34.2758066,-096.6512596
84540,+39.2433812,-109.4357595
84542,+39.5422642,-110.7350206
73461,+34.3607966,-096.4569152
61874,+40.0471567,-088.2567526
61875,+40.1034847,-088.4164201
53546,+42.6522444,-088.9481662
61876,+39.9013273,-087.8361740
61877,+39.9891919,-088.0816006
72031,+35.6336610,-092.5316469
73463,+34.1076403,-097.4353354
73481,+34.4392700,-097.5220149
94602,+37.8043204,-122.2075451
94603,+37.7365355,-122.1794396
94605,+37.7614085,-122.1501983
94606,+37.7918868,-122.2453339
94607,+37.8072155,-122.3014973
07627,+40.9545757,-073.9565634
21014,+39.5360835,-076.3521843
30517,+34.1303583,-083.7972042
61878,+40.2426506,-088.1454535
61880,+39.9737955,-088.2489061
53548,+42.6829850,-089.1246732
61882,+40.1062297,-088.7547293
37714,+36.2603357,-084.2929680
37715,+36.5542269,-083.9605219
33823,+28.0857347,-081.8137314
37716,+36.0971242,-084.1751834
25123,+38.7301750,-081.9000444
25124,+38.6224898,-081.7789349
25125,+38.3116786,-081.2152298
37719,+36.0224147,-084.4293813
37721,+36.1184202,-083.8125842
37722,+35.8148312,-083.2027023
12433,+42.0006407,-074.1565759
29697,+34.6255926,-082.5486390
29702,+35.1160676,-081.4730729
02568,+41.4586076,-070.6134790
02571,+41.7611873,-070.6959913
02637,+41.7057259,-070.2709278
02575,+41.4002519,-070.6569337
02576,+41.7722213,-070.7629481
02584,+41.2588450,-070.0073327
02601,+41.6579605,-070.2980930
02638,+41.7302281,-070.1973983
02639,+41.6680669,-070.1369791
02641,+41.7512456,-070.1534717
29704,+34.8321196,-080.9097918
29706,+34.7155584,-081.2345300
29707,+34.9743836,-080.8623880
30701,+34.4923837,-084.9583359
30705,+34.7441418,-084.7314037
30707,+34.7719406,-085.3591930
30708,+34.9617856,-084.6645875
30710,+34.9531942,-084.9111705
30711,+34.9210475,-084.7118073
02630,+41.7067693,-070.3125305
02631,+41.7475128,-070.0662227
02632,+41.6590971,-070.3468771
02633,+41.6897337,-069.9721256
29718,+34.6241632,-080.3312951
30720,+34.7336445,-085.0008245
30721,+34.7886357,-084.9160819
30725,+34.9247773,-085.3526753
84331,+41.9484477,-112.2736346
84332,+41.6999820,-111.8121406
02635,+41.6240537,-070.4393967
30543,+34.2904631,-083.6495355
30545,+34.7625113,-083.7621888
30546,+34.8987955,-083.6965850
02642,+41.8413310,-069.9774364
30547,+34.3618326,-083.4558853
30548,+34.0904702,-083.7670026
30549,+34.1079896,-083.5774479
30552,+34.7708573,-083.4437242
30553,+34.4437690,-083.0841371
30554,+34.3980834,-083.6619819
30555,+34.9712174,-084.4363424
30557,+34.4798044,-083.1849596
30558,+34.2640556,-083.5667878
02643,+41.7977769,-069.9373266
30559,+34.9578851,-084.2743190
30560,+34.8767563,-084.2048306
30562,+34.9214745,-083.3810985
30563,+34.5678650,-083.4548973
30564,+34.4710464,-083.8870737
30565,+34.0862110,-083.4114965
30566,+34.2362125,-083.8952096
02644,+41.6834882,-070.5107856
02645,+41.7110515,-070.0576092
02646,+41.6705961,-070.0714493
13845,+42.0534309,-076.3549236
13846,+42.3637664,-075.0547964
13847,+42.1860883,-075.2910162
13849,+42.3500958,-075.3093171
02647,+41.6301267,-070.3101436
02648,+41.6709463,-070.4153701
02649,+41.6168006,-070.4900969
75164,+33.0659705,-096.3087370
70503,+30.1708736,-092.0547842
80487,+40.5409525,-106.8501323
30567,+34.1807440,-083.6765415
30568,+34.9594870,-083.4327954
02650,+41.7019470,-069.9613745
75161,+32.7384708,-096.1691657
75163,+32.1665845,-096.1188199
80488,+40.4487032,-106.8181839
80497,+39.6707556,-106.0000641
75180,+32.7166057,-096.6200870
70512,+30.4157287,-091.9204968
94613,+37.7808518,-122.1828492
94618,+37.8446717,-122.2381046
94619,+37.7904506,-122.1408098
70513,+29.8999687,-091.9032510
75181,+32.7238926,-096.5558037
42055,+37.0752223,-088.1740493
42056,+37.1072751,-088.9867460
42058,+37.0583371,-088.4657068
42060,+36.9658541,-088.8281298
94621,+37.7482717,-122.2168249
30571,+34.7075231,-083.6940139
30572,+34.7357954,-084.0724902
42061,+36.8828383,-088.7663655
42064,+37.3571384,-088.0895147
48601,+43.4059471,-083.8939978
42066,+36.7325322,-088.6398816
42069,+36.9187907,-088.7564930
48602,+43.4200263,-083.9744724
27305,+36.5268053,-079.2337548
27306,+35.2252290,-079.9801863
27310,+36.1740720,-079.9922326
27340,+35.9458726,-079.3171670
27341,+35.5237595,-079.6959088
27343,+36.5037281,-079.0914776
27344,+35.7222653,-079.4336905
27349,+35.9013125,-079.4160620
27350,+35.8082528,-079.8882126
27355,+35.7949664,-079.5740072
27356,+35.4368650,-079.8042722
27357,+36.2665997,-079.9706249
27358,+36.2282320,-079.8800606
27360,+35.8605804,-080.0992879
27370,+35.8092804,-079.9780246
27371,+35.4068545,-079.9681443
27376,+35.2391657,-079.5350596
27377,+36.0426748,-079.6087292
27379,+36.3740995,-079.3345125
27401,+36.0691403,-079.7651594
94576,+38.5494222,-122.4763820
27403,+36.0659733,-079.8243831
43569,+41.3497669,-083.7894259
43570,+41.5881171,-084.4411412
94577,+37.7132752,-122.1673495
94578,+37.7064336,-122.1253021
94579,+37.6864911,-122.1572010
94580,+37.6757312,-122.1330170
94582,+37.7621739,-121.9157878
94583,+37.7551197,-121.9726987
94585,+38.1924985,-121.9275294
94586,+37.5740193,-121.8538333
94587,+37.6031556,-122.0186382
94588,+37.7926818,-121.8605903
94589,+38.1661483,-122.2363225
15126,+40.4624792,-080.2844449
15129,+40.2932484,-079.9960369
43571,+41.5133157,-083.8228163
48852,+43.3516974,-085.0460329
43604,+41.6515257,-083.5409540
94548,+37.9742947,-121.6514409
94549,+37.8970087,-122.1142919
43605,+41.6480257,-083.5068635
94550,+37.5199829,-121.5755948
94551,+37.7504663,-121.7492022
94552,+37.7227186,-122.0215561
94553,+37.9938923,-122.1364409
48853,+43.1001222,-084.6856211
42701,+37.7036859,-085.8371108
42712,+37.5187537,-086.1088772
39653,+31.4818232,-090.8644777
43103,+39.7323748,-082.9357086
20158,+39.1395880,-077.6581546
37097,+35.7799433,-087.8234175
43105,+39.8667601,-082.6123694
49461,+43.3762220,-086.3192551
43606,+41.6731356,-083.6114138
94567,+38.7069060,-122.3939967
94568,+37.7152477,-121.9146930
94569,+38.0442583,-122.1987648
94571,+38.1488618,-121.7376963
20164,+39.0132988,-077.3950669
37098,+35.8723640,-087.3193614
94850,+37.9022260,-122.3173777
94901,+37.9781379,-122.4976106
94903,+38.0223656,-122.5556048
94904,+37.9455118,-122.5601197
44816,+41.3302024,-082.3525222
44817,+41.2041340,-083.5450382
15131,+40.3387909,-079.7960708
43607,+41.6486340,-083.6041323
41274,+37.8641597,-082.8107046
41301,+37.7287020,-083.4923175
41311,+37.5832201,-083.7107106
41314,+37.4255812,-083.6402073
41317,+37.4456753,-083.1531930
41332,+37.8007491,-083.3892236
41339,+37.5066320,-083.2830396
41348,+37.4093845,-083.3010265
41352,+37.8229315,-083.3302902
41360,+37.8013881,-083.6146108
41365,+37.7067840,-083.6288725
41366,+37.5950314,-083.2177795
41367,+37.4150130,-083.2278166
41385,+37.6637975,-083.3147697
73165,+35.3554351,-097.3652150
72002,+34.6607945,-092.5275121
48838,+43.1833574,-085.2566668
96031,+41.1860660,-123.1817957
96032,+41.6095157,-122.9635251
96033,+40.7816325,-122.5841485
96034,+41.4282844,-122.6094409
96035,+40.0456369,-122.1848587
96037,+41.5446753,-122.9346650
96038,+41.6071001,-122.5457146
96039,+41.6879054,-123.4832686
96040,+40.7935349,-121.4386071
96041,+40.5257235,-123.1939168
96044,+41.9309503,-122.5100807
96046,+40.5887723,-123.4342011
96047,+40.4710762,-122.6609550
73169,+35.3827701,-097.6426010
72003,+34.3825286,-091.3902612
84405,+41.1567963,-111.9657986
39631,+31.0672084,-091.1340064
96048,+40.8290137,-123.0228589
96049,+41.7718598,-123.3273746
96050,+41.8988798,-122.8885521
96051,+40.9332003,-122.3827876
96052,+40.7383913,-122.8210855
96054,+41.2389564,-121.0392504
96055,+40.1032364,-122.0747346
96056,+41.0281764,-121.3083158
92705,+33.7656393,-117.7900748
44825,+40.9542106,-082.9431936
44826,+41.2423403,-082.4776427
44827,+40.8224440,-082.7550599
44828,+41.2319352,-082.8609157
44830,+41.1679356,-083.3989980
73170,+35.3257694,-097.5526095
42631,+36.7403929,-084.4809886
39633,+31.3064410,-091.1806465
92708,+33.7105823,-117.9511290
92780,+33.7340039,-117.8191616
92782,+33.7397350,-117.7846892
92801,+33.8449834,-117.9521510
44833,+40.7105857,-082.7937440
44836,+41.2371619,-083.0628946
44837,+41.0212210,-082.4726832
15132,+40.3397669,-079.8427825
78141,+28.9141379,-097.6326229
84333,+41.9072307,-111.8121160
62643,+40.2429937,-089.4517033
44423,+40.7485204,-080.8959471
23836,+37.3452265,-077.3467425
73173,+35.3408054,-097.6274914
73179,+35.4283911,-097.6408428
72004,+34.2827855,-091.7793099
95968,+39.4352107,-121.5519255
95969,+39.7168464,-121.6461796
95970,+39.3984236,-122.0609463
95971,+39.9400632,-120.8913274
95973,+39.8916239,-121.8419823
92807,+33.8487330,-117.7883568
44425,+41.1704388,-080.5735137
72005,+35.5371888,-091.0704270
84414,+41.3219643,-111.9761331
72006,+35.2438730,-091.3595830
72007,+35.0019031,-091.9831768
94555,+37.5482046,-122.0986773
94556,+37.8406450,-122.1148768
94558,+38.4419772,-122.2383306
94559,+38.2331149,-122.3096376
94560,+37.5045144,-122.0329158
94561,+37.9939359,-121.6911388
94563,+37.8799199,-122.1845716
94564,+37.9940382,-122.2825889
94565,+38.0145762,-121.9062550
94566,+37.6481038,-121.8499652
94572,+38.0327933,-122.2522107
42566,+37.2785316,-084.7831719
48837,+42.7468755,-084.7706857
39601,+31.5630804,-090.4712621
42567,+37.2659355,-084.6046956
39629,+31.4366371,-090.4568498
39630,+31.4593058,-090.8453502
42602,+36.7396295,-085.1104382
42603,+36.7822477,-085.0290276
96019,+40.6765637,-122.3809091
96020,+40.3979198,-121.2983845
96021,+39.9234459,-122.2708059
43788,+39.8055256,-081.3339479
23093,+38.0041674,-078.0400574
23102,+37.7081193,-077.8286536
49953,+46.8038042,-089.3718489
43824,+40.3639099,-081.7584487
48840,+42.7631383,-084.3793607
48841,+43.1122038,-084.2393145
42629,+36.9126574,-085.1380600
43811,+40.1798599,-081.9208519
43830,+40.0672390,-082.1398490
23116,+37.6756492,-077.3367076
43832,+40.2758130,-081.5856550
24319,+36.7454138,-081.6562103
24322,+36.7990141,-081.1136621
24323,+36.8662541,-081.1863961
24324,+36.9741119,-080.7764783
39635,+31.1914286,-090.4634305
48842,+42.6335217,-084.5380755
39638,+31.2250044,-090.9959239
39641,+31.3551992,-090.1748570
39643,+31.2465494,-090.0142583
42633,+36.8020113,-084.8304404
48843,+42.5755223,-083.9233979
42634,+36.8733693,-084.4426756
37727,+35.8851005,-083.0229890
37729,+36.5166514,-084.0344431
43836,+40.2087233,-081.7197476
23117,+37.9819988,-077.8739756
93258,+36.0543800,-119.1503967
48845,+43.1024411,-084.8458972
42635,+36.6800863,-084.3965795
44838,+40.7715651,-082.2561554
42638,+36.6746019,-084.4704772
39645,+31.1487846,-090.7988909
39647,+31.5259751,-090.7227002
42642,+37.0586814,-085.0351508
48846,+42.9861252,-085.0578866
44839,+41.3807465,-082.5568203
44840,+40.7879500,-082.1782531
93260,+35.8172468,-118.6691239
98345,+47.6986224,-122.6238504
95974,+39.4802215,-121.8384537
95975,+39.2243537,-121.1516251
95977,+39.1765946,-121.2916922
95978,+39.8755990,-121.5363149
95979,+39.3020351,-122.5111599
95981,+39.6794835,-120.9985730
95982,+39.1727264,-121.8058194
95983,+40.0778838,-120.7072891
95984,+40.0409550,-121.1226520
95986,+39.3425474,-120.7708760
95987,+39.1051265,-122.2830028
95988,+39.4916540,-122.2620799
95991,+38.9941270,-121.5945737
95993,+39.0824967,-121.6801142
96001,+40.6017778,-122.4549732
96002,+40.5278343,-122.3187489
96003,+40.7519368,-122.2306778
96006,+41.1359638,-120.8400630
96007,+40.4580291,-122.2778303
96008,+40.7048693,-122.1200377
96009,+41.0560401,-121.0208017
96010,+40.9137804,-123.3074208
96011,+41.0512160,-121.9844918
96013,+40.9736566,-121.6923992
96014,+41.3266464,-122.7736539
96015,+41.4872778,-120.9124157
96016,+40.8942688,-121.5070202
96017,+41.0768752,-122.2536520
49955,+47.0065747,-088.6946119
23103,+37.6480344,-077.7236401
43793,+39.7451443,-081.0961033
23106,+37.7161066,-077.2015109
23108,+37.6447410,-076.7346140
49958,+46.8283870,-088.6684314
43802,+40.0911612,-081.8520568
33847,+27.8027539,-081.8220392
33848,+28.2835715,-081.5063787
83526,+46.1477629,-116.4120713
24325,+36.7954135,-080.6016025
24326,+36.7298448,-081.2021993
28364,+34.7079278,-079.3226759
49959,+46.4706359,-089.9983832
49960,+46.7118530,-089.2583712
23109,+37.4327468,-076.3325113
49961,+46.5293903,-088.7315544
23110,+37.5828205,-076.7711082
43804,+40.4507918,-081.7409623
43805,+40.3929675,-081.9725652
49962,+46.8392811,-088.1311126
49963,+47.0414665,-088.6891318
49965,+46.9550965,-088.8595434
23111,+37.6135508,-077.2430187
49967,+46.5065083,-088.9663616
43812,+40.2637679,-081.8809038
49968,+46.4902665,-089.8872069
37723,+35.9704304,-084.8136556
37724,+36.5485350,-083.7102569
33825,+27.6202523,-081.4588263
33827,+27.8158905,-081.5086468
37725,+35.9960891,-083.3991178
37726,+36.2041823,-084.8304733
37730,+36.5473845,-083.9755157
37731,+36.5486671,-083.0090627
70514,+29.8497824,-091.5469360
75182,+32.8005214,-096.5475747
70515,+30.4524669,-092.5777432
80504,+40.1633880,-105.0300870
70516,+30.3709022,-092.3035771
80510,+40.2124950,-105.6068266
37732,+36.3270388,-084.6063644
37733,+36.3540756,-084.7112316
33830,+27.8734301,-081.8126593
37737,+35.7613666,-084.1204258
33834,+27.6202916,-082.0015594
37738,+35.6702508,-083.4748808
33837,+28.1947722,-081.5875102
37742,+35.6758443,-084.1792456
26030,+40.2202968,-080.6562377
33838,+28.0194418,-081.6140475
26031,+40.0093945,-080.7292646
26032,+40.1923934,-080.5404697
26033,+39.8302403,-080.5780221
26034,+40.5984734,-080.5523341
26035,+40.3449004,-080.5535392
26036,+39.9777199,-080.5542992
26037,+40.3355619,-080.5845183
26038,+39.9645905,-080.7241026
26039,+39.7993687,-080.6740662
26040,+39.9885213,-080.7159636
33839,+27.9768285,-081.7504979
33841,+27.7411458,-081.7546022
37743,+36.0687211,-082.8564671
33843,+27.7207992,-081.5329556
37745,+36.2780357,-082.8205866
33844,+28.0890644,-081.5899383
26041,+39.8872412,-080.7054762
26047,+40.5201839,-080.5892216
26050,+40.6077411,-080.6076368
15210,+40.4069513,-079.9849873
28365,+35.1725650,-078.0523571
33849,+28.2260676,-082.0688859
33850,+28.1223755,-081.7326600
02651,+41.8749849,-070.0034925
02652,+42.0495369,-070.0949905
02653,+41.7691250,-069.9735799
15212,+40.4569393,-079.9900545
15213,+40.4440441,-079.9552506
15214,+40.4865565,-080.0139529
02655,+41.6279841,-070.3920127
15215,+40.5012946,-079.9126768
15216,+40.4026264,-080.0348488
15217,+40.4308213,-079.9200892
10030,+40.8182668,-073.9428558
28366,+35.2302279,-078.3620142
45806,+40.6724351,-084.1261664
02657,+42.0598291,-070.2004073
02659,+41.6814654,-070.0235375
02660,+41.7076993,-070.1585598
02663,+41.8944436,-070.0121798
25430,+39.3271839,-077.9379134
25431,+39.4837617,-078.5743123
62610,+39.5588440,-090.4348585
62611,+39.8841158,-090.3981775
23803,+37.2093565,-077.4972104
02664,+41.6747273,-070.1956478
44313,+41.1300942,-081.5731690
62612,+39.8960479,-090.0631581
62613,+39.9974322,-089.6659407
67301,+37.2082296,-095.7560807
57714,+43.3080560,-101.9416148
57716,+43.1070733,-102.2071231
57717,+44.9338724,-103.8957447
57718,+44.1707319,-103.3681941
02666,+41.9907801,-070.0457140
02667,+41.9219965,-070.0233560
02668,+41.7162161,-070.3630696
17570,+40.1299416,-076.5688510
02669,+41.6666926,-069.9897165
17572,+39.9744347,-076.1193571
17576,+40.0371955,-076.1967601
